股票代码,股票名称,新闻标题,新闻内容,发布时间
600594,益佰制药,益佰制药：2025年亏损扩大至3.3亿元，营收同比降14.3%,4月22日，益佰制药(600594)公布2025年年报，公司营业收入为18.63亿元，同比下降14.3%；归母净利润自去年同期亏损3.17亿元变为亏损3.3亿元，亏损额进一步扩大；扣非归母净利润自去年同期亏损3.23亿元变为亏损3.25亿元，亏损额进一步扩大；经营现金流净额为2.57,2026-04-22 23:12:00
600594,益佰制药,益佰制药2025年营收18.63亿元同比减少14.31%，归母净亏损3.30亿元，毛利率提升至59.65%,蓝鲸新闻4月23日讯，4月22日，益佰制药发布2025年业绩报告。数据显示，公司2025年实现营业收入18.63亿元，同比减少14.31%；归母净利润为-3.30亿元，同比减少3.89%；扣非净利润为-3.25亿元，同比减少0.59%。,2026-04-23 15:41:40
000951,中国重汽,中国重汽完成董事会换届 刘洪勇为公司董事长,2026年一季度，中国重汽实现收入196.60亿元，归母净利润4.55亿元。,2026-05-08 20:16:00
000951,中国重汽,【调研快报】中国重汽接待中泰证券等5家机构调研,"中国重汽5月9日公告称，5月7日至5月9日接待中泰证券等5家机构调研。接待人员包括公司董事会秘书 张欣,公司IR 胡啸,何炳易。 　　公司就以下问题进行了回复：电话会交流主要内容如下: 1、请简单介绍一下公司近期的经营情况。",2026-05-09 17:56:23
000951,中国重汽,【调研快报】中国重汽接待国泰海通等6家机构调研,"中国重汽5月6日公告称，5月6日接待国泰海通等6家机构调研。接待人员包括公司董事会秘书 张欣,公司IR 胡啸。 　　公司就以下问题进行了回复：公司董事会秘书张欣女士简要介绍了公司情况,并就投资者关心的问题进行了沟通和交流。主要内容如下: 1、公司目前的整体经营情况怎么样?",2026-05-06 18:21:08
000951,中国重汽,中国重汽：2026年一季度净利润4.55亿元 同比增长46.5%,中证智能财讯中国重汽（000951）4月30日披露2026年第一季度报告。,2026-05-01 16:37:17
000951,中国重汽,中国重汽：2026年一季度营收净利双增,上证报中国证券网讯中国重汽一季度再度交出一份营收、净利双增长的高质量答卷。,2026-04-29 21:12:46
000951,中国重汽,壹评级：中国重汽一季度业绩超预期，出口增速超行业均值,2026第一季度中国重汽实现营收196.6亿元，同比增长52.3%；归母净利润4.6亿元，同比增长46.5%；扣非归母净利润4.4亿元，同比增长49.4%。,2026-04-30 09:57:56
000951,中国重汽,中国重汽：一季度营收净利双增 迎来业绩开门红,中国重汽一季度交出一份营收、净利双增长的高质量答卷。,2026-04-29 20:56:00
000951,中国重汽,中国重汽2026年一季度营收净利双增 迎来业绩开门红,中国重汽2026年一季度的经营表现，既受益于行业复苏的大环境，也体现了自身在海外布局与技术转型上的综合竞争力。中国重汽在接受投资者调研时表示，目前公司生产经营基本面保持稳定，且在手订单充足。 　　海外市场是公司业绩增长的重要增量来源。,2026-04-29 17:46:00
000951,中国重汽,中国重汽：一季度净利润4.55亿元 同比增长46.5%,人民财讯4月29日电，中国重汽(000951)4月29日披露一季报，公司2026年一季度实现营业收入196.6亿元，同比增长52.30%；归母净利润4.55亿元，同比增长46.5%。基本每股收益0.39元。报告期内公司销量增长。,2026-04-29 17:20:00
000951,中国重汽,中国重汽一季度营收196.6亿元增52.3% 归母净利润增46.5%,"在股东信息方面，报告期末普通股股东总数为30,319名，其中，中国重汽（香港）有限公司持有51.00%的股份，成为公司的最大股东。",2026-04-30 10:29:00
600196,复星医药,复星医药：公司开展许可类交易遵循市场化规律,证券日报网讯 5月15日，复星医药在互动平台回答投资者提问时表示，公司开展许可类交易遵循市场化规律，近年来开展的重大许可交易的对方均非大股东及其关联方。,2026-05-15 20:00:00
600196,复星医药,复星医药：2025年度公司研发总投入共计59.13亿元,证券日报网讯 5月15日，复星医药在互动平台回答投资者提问时表示，2025年度，公司研发总投入共计59.13亿元、同比增长6.46%，制药业务研发投入53.61亿元，同比增长9.19%；其中，创新药品相关研发项目投入共计43.03亿元、同比增长约15.98%，占研发总投入的比例为72.77%,2026-05-15 19:54:00
600196,复星医药,复星医药：控股子公司复星医药产业获AriBio授予独家选择权,复星医药(600196.SH)公告称，控股子公司复星医药产业与AriBio签订独家选择权协议，获授许可产品AR1001(用于治疗早期阿尔茨海默病)的全球多中心III期临床试验完成后90天内决定是否行权的权利。,2026-05-13 18:40:22
600196,复星医药,分步锁定全球权益 复星医药在阿尔茨海默病赛道再落子,《证券日报》记者注意到，这是复星医药在AD赛道的又一重要布局，背后有哪些因素考量？ 　　5月14日，复星医药董事长陈玉卿就相关问题回复《证券日报》记者：“布局神经退行性疾病是复星医药的战略选择，而且在该疾病领域，复星医药瞄准的是全球市场。,2026-05-15 11:22:00
600196,复星医药,复星医药桃红四物汤颗粒药品注册申请获受理,5月13日，复星医药发布公告称，公司控股子公司河北万邦复临药业有限公司就桃红四物汤颗粒的药品注册申请获国家药品监督管理局受理。 　　根据公告，该药品为中药3.1类新药，功能主治为养血、活血、逐瘀，拟用于血虚血瘀证，症见妇女月经不调、血多有块、色紫质粘、腹痛腹胀等。,2026-05-13 20:31:48
600196,复星医药,复星医药牵手海外药企，多方布局创新药全球化合作生态｜医药早参,消息面上，在5月14日举行的交流会中，复星国际联席CEO、复星医药董事陈启宇表示，复星医药的全球化战略已经进行到第三阶段，即创新药布局的全球化，未来五年公司会依托中国创新药的研发构建完整的全球化商业体系，真正实现全球市场商业化能力全覆盖。,2026-05-15 09:38:11
600196,复星医药,复星医药获得一款阿尔茨海默病口服新药全球独家选择权,未来，双方将依托复星医药在临床开发、生产、注册申报及商业化的成熟能力，加速推进药物全球落地。,2026-05-14 16:03:00
600196,复星医药,复星医药：星曜坤泽系由公司联营公司复健资本旗下基金所孵化的企业,每经AI快讯，有投资者在投资者互动平台提问：您好，尊敬的复星医药董秘。我是复星医药的一名普通投资者，请问贵公司与苏州星耀坤泽是否有关联？有的话占比多少？该公司现在101及102药物研发进展如何？,2026-05-15 18:12:34
600196,复星医药,复星医药：目前控股子公司复宏汉霖已收到与Eisai合作项下的首付现金款,复星医药（600196.SH）5月15日在投资者互动平台表示，截至目前，控股子公司复宏汉霖已收到与Eisai合作项下的首付现金款，并根据会计准则进行会计处理。,2026-05-15 17:47:37
600196,复星医药,复星医药再加码阿尔茨海默病口服药，预计年内出三期数据,这不是复星医药首次布局阿尔茨海默病（AD）领域。,2026-05-14 21:33:00
600399,抚顺特钢,抚顺特钢：一季度亏损1.46亿元,抚顺特钢(600399)4月24日披露一季报，公司2026年一季度实现营业收入18.99亿元，同比增长8.17%；归母净利润亏损1.46亿元。,2026-04-24 16:59:36
600399,抚顺特钢,抚顺特钢：一季度净亏损14644.08万元,南财智讯4月24日电，抚顺特钢公告，公司2026年第一季度实现营业收入18.99亿元，同比增长8.17%；归属于上市公司股东的净利润为-14644.08万元，上年同期为-12523.99万元；基本每股收益为-0.0746元。经营活动产生的现金流量净额为-6.53亿元。,2026-04-24 16:46:00
600399,抚顺特钢,抚顺特钢：2026年一季度实现营业总收入18.99亿元 同比增长8.17%,中证智能财讯抚顺特钢（600399）4月25日披露2026年第一季度报告。,2026-04-25 08:56:05
600399,抚顺特钢,抚顺特钢：公司2026年第一季度实现营业收入同比增长8.17%,证券日报网讯 4月24日，抚顺特钢发布2026年第一季度报告称，公司2026年第一季度实现营业收入1，898，872，577.87元，同比增长8.17%；归属于上市公司股东的净利润-146，440，817.04元。,2026-04-24 18:36:00
600399,抚顺特钢,抚顺特钢：上市公司股价受行业属性、经营状况、政策环境、供求关系等多种因素影响,证券日报网讯 4月9日，抚顺特钢在互动平台回答投资者提问时表示，上市公司股价受行业属性、经营状况、政策环境、供求关系等多种因素影响，敬请投资者注意投资风险。,2026-04-09 20:40:00
600399,抚顺特钢,抚顺特钢：总经理孙立国辞职,南财智讯3月30日电，抚顺特钢公告，公司董事会近日收到总经理孙立国先生提交的书面辞职报告。因工作安排，孙立国先生申请辞去公司总经理职务，辞职后仍在公司担任董事长和董事会专门委员会相关职务。孙立国先生的辞职报告自送达公司董事会时生效。,2026-03-30 18:28:56
600399,抚顺特钢,抚顺特钢：2025年年度报告摘要,证券日报网讯 3月30日，抚顺特钢发布2025年年度报告摘要称，公司2025年度实现营业收入7783430662.66元，同比下降8.26%；归属于上市公司股东的净利润-804969739.79元。,2026-03-30 21:40:00
600399,抚顺特钢,抚顺特钢2025年营收77.83亿元 完成首试制产品177个,上证报中国证券网讯 3月31日，抚顺特钢披露2025年度报告。,2026-03-31 13:54:55
600399,抚顺特钢,抚顺特钢：2025年净亏损8.05亿元,南财智讯3月30日电，抚顺特钢公告，公司2025年实现营业收入77.83亿元，同比下降8.26%；归属于上市公司股东的净利润为-8.05亿元，同比由盈转亏；扣除非经常性损益后归属于上市公司股东的净利润为-8.41亿元。基本每股收益为-0.41元。,2026-03-30 18:20:11
600399,抚顺特钢,抚顺特钢2025年净利亏损8.05亿元，同比转亏,北京商报讯3月30日晚间，抚顺特钢（600399）发布2025年年报，公司全年实现归属净利润约为-8.05亿元，同比转亏。 　　年报显示，2025年，抚顺特钢实现营业收入约为77.83亿元，同比下降8.26%；对应实现归属净利润约为-8.05亿元，同比转亏。,2026-03-30 20:44:18
920640,富士达,营收破50亿元，富士达高度依赖海外，自主品牌薄弱，大客户流失风险待解,5月15日，计划在上交所主板上市的天津富士达自行车工业股份有限公司（以下简称“富士达”）回复了上交所首轮问询。公司在中国大陆自行车行业位列前三，2025年营收突破50亿元，但客户集中度高、海外市场依赖、自主品牌薄弱等问题亦浮出水面。,2026-05-16 23:30:31
920640,富士达,富士达：一季度净利润同比增长2.21%,富士达公告，2026年第一季度实现营业收入2.25亿元，同比增长18.40%；归属于上市公司股东的净利润1264.43万元，同比增长2.21%。,2026-04-24 23:00:04
